recipe_id,ingredient,quantity,unit,step,cuisine,nutrition,tags
8953,two tablespoons two point five two two peck grams four ounces one fourteen,0,two,"['stir', 'whisk']",Other,unknown,['None']
8954,point five three tablespoons one teaspoon four tablespoons one tablespoon,0,two,['mix'],Other,unknown,['None']
8955,two one teaspoon two teaspoons two teaspoons four one point five two,0,two,"['bake', 'mix']",Other,unknown,['None']
8956,two tablespoons two stere year litre kibibytes zero point five zero point seven five two tablespoons one zero point five tablespoons zero point two five teaspoons zero point five one,0,two,['bake'],Other,unknown,['None']
8957,-four zero point five zero point five gallons one four ounces zero point five zero point six six six six six six six six six six six six six six six six zero point six six six six six six six six six six six six six six six six five ounces one teaspoon zero point one two five teaspoons one eight ounces,0,twenty,['boil'],Other,unknown,['None']
8958,point two five zero point five zero point two five teaspoons two two tablespoons one zero point six six six six six six six six six six six six six six six six one,0,zero,"['bake', 'mix']",Other,unknown,['None']
8959,point five two tablespoons one teaspoon one one zero point six six six six six six six six six six six six six six six six eight one teaspoon one,0,two,"['bake', 'mix']",Other,unknown,['None']
8960,one one two tablespoons one teaspoon one point five one nine inches,0,three,"['bake', 'stir']",Other,unknown,['None']
8961,one four zero point five zero point two five,0,two,['mix'],Other,unknown,['None']
8962,one two one one one teaspoon two,0,one,['mix'],Other,unknown,['None']
8963,forty-six ounces one ten point five ounces two teaspoons zero point two five teaspoons two tablespoons zero point two five teaspoons zero point five teaspoons,0,one,['mix'],Other,unknown,['None']
8964,tablespoons one teaspoon one tablespoon one tablespoon one tablespoon,0,two,"['bake', 'roast']",Other,unknown,['None']
8965,point three three three three three three three three three three three three three three three three zero point five teaspoons two teaspoons two ounces two point five zero point six six six six six six six six six six six six six six six six zero point three three three three three three three three three three three three three three three three one one teaspoon,0,zero,"['bake', 'stir']",Other,unknown,['None']
8966,one teaspoon one one teaspoon zero point three three three three three three three three three three three three three three three three,0,one,['boil'],Other,unknown,['None']
8967,point two five zero point five zero point two five,0,one,['mix'],Other,unknown,['None']
8968,two two one one teaspoon two teaspoons one,0,two,"['bake', 'mix']",Other,unknown,['None']
8969,zero point two five teaspoons zero point six six six six six six six six six six six six six six six six zero point five one point five,0,two,"['bake', 'mix']",Other,unknown,['None']
8970,peck grams one one one,0,one,"['bake', 'boil', 'cook']",Other,unknown,['None']
8971,peck grams two one one one teaspoon zero point five teaspoons zero point five zero point five two teaspoons,0,one,"['bake', 'mix']",Other,unknown,['None']
8972,zero point two five two tablespoons one one point seven five two zero point five pounds zero point five teaspoons zero point two five teaspoons zero point five,0,one,"['saute', 'stir', 'cook']",Other,unknown,['None']
8973,tablespoons three one zero point five zero point five two two tablespoons one tablespoon one teaspoon one teaspoon zero point five teaspoons,0,two,"['stir', 'cook']",Other,unknown,['None']
8974,two one teaspoon three point two five three point five teaspoons zero point seven five teaspoons one eight,0,one,['bake'],Other,unknown,['None']
8975,one point five one one one zero point two five one one pint,0,one,['cook'],Other,unknown,['None']
8976,point five one two three zero point two five two one teaspoon,0,zero,['bake'],Other,unknown,['None']
8977,zero point five one tablespoon two two tablespoons one teaspoon zero point five one,0,one,"['bake', 'mix']",Other,unknown,['None']
8978,ten ounces six two one one two,0,two,['bake'],Other,unknown,['None']
8979,eight one zero point five zero point five two tablespoons four,0,six,"['bake', 'mix']",Other,unknown,['None']
8980,two one three tablespoons one zero point two five two zero point five two teaspoons one teaspoon one teaspoon,0,two,"['bake', 'mix']",Other,unknown,['None']
8981,quart zero point five minutes of arc minute of arc one point two five one teaspoon four two three pounds zero point five zero point six six six six six six six six six six six six six six six six,0,one,"['stir', 'cook']",Other,unknown,['None']
8982,one one point five one zero point two five one one six seven,0,eight,['bake'],Other,unknown,['None']
8983,one four one teaspoon one sixteen ounces one one tablespoon one,0,one,['bake'],Other,unknown,['None']
8984,four zero point five two zero point two five zero point three three three three three three three three three three three three three three three three two tablespoons one zero point five teaspoons zero point two five teaspoons one zero point five minutes of arc minute of arc two six point five ounces,0,two,['cook'],Other,unknown,['None']
8985,one point two five two zero point five pints one two zero point five teaspoons one point five teaspoons one teaspoon zero point seven five one teaspoon two minutes of arc minute of arc,0,one,"['bake', 'blend', 'serve']",Other,unknown,['None']
8986,four zero point five zero point five zero point two five teaspoons,0,three,[],Other,unknown,['None']
8987,four four ounces one peck grams,0,one,['blend'],Other,unknown,['None']
8988,one one one eight ounces one three,0,one,"['bake', 'mix']",Other,unknown,['None']
8989,sixteen ounces one sixteen ounces one thirty-two ounces,0,one,[],Other,unknown,['None']
8990,four two zero point five six zero point three three three three three three three three three three three three three three three three zero point two five two teaspoons zero point two five one six ounces,0,six,"['mix', 'slice', 'cook', 'serve']",Other,unknown,['None']
8991,zero point five zero point two five zero point six six six six six six six six six six six six six six six six two two tablespoons one zero point two five one one teaspoon one,0,one,"['bake', 'mix']",Other,unknown,['None']
8992,zero point two five eight two,0,four,[],Other,unknown,['None']
8993,point six six six six six six six six six six six six six six six six zero point six six six six six six six six six six six six six six six six zero point six six six six six six six six six six six six six six six six two point six six six six six six six six six six six six six six six five four three point three three three three three three three three three three three three three three three five two teaspoons one teaspoon zero point five teaspoons one teaspoon zero point two five teaspoons one,0,zero,[],Other,unknown,['None']
8994,one two cubic decimetres seven zero point five gallons,0,one,[],Other,unknown,['None']
8995,two one one zero point five one,0,two,[],Other,unknown,['None']
8996,one zero point five zero point two five one tablespoon one teaspoon,0,two,"['stir', 'slice', 'serve']",Other,unknown,['None']
8997,one three tablespoons one zero point five teaspoons zero point five,0,three,"['bake', 'stir']",Other,unknown,['None']
8998,point seven five two one point five two teaspoons one teaspoon one,0,zero,['mix'],Other,unknown,['None']
8999,zero point five zero point two five two one teaspoon zero point five three,0,one,"['boil', 'mix']",Other,unknown,['None']
9000,two two teaspoons one teaspoon one one stere year litre kibibytes six two,0,two,"['bake', 'mix']",Other,unknown,['None']
9001,four tablespoons zero point five one pound zero point five teaspoons zero point five teaspoons two four ounces two zero point five minutes of arc minute of arc two ounces one four ounces,0,one,['serve'],Other,unknown,['None']
9002,two five one one one pound six one one two teaspoons two teaspoons,0,one,"['bake', 'mix']",Other,unknown,['None']
9003,one point five two one teaspoon zero point five teaspoons,0,two,"['mix', 'cook']",Other,unknown,['None']
9004,pounds one zero point five zero point one two five teaspoons one one point five ounces,0,two,"['mix', 'grill']",Other,unknown,['None']
9005,one one one teaspoon one teaspoon four tablespoons,0,one,"['bake', 'mix', 'slice']",Other,unknown,['None']
9006,three teaspoons one teaspoon zero point five zero point five two six,0,two,['bake'],Other,unknown,['None']
9007,pound one pound six six eight ounces one,0,one,"['bake', 'cook']",Other,unknown,['None']
9008,pound one six ounces one one pound eight ounces,0,one,['mix'],Other,unknown,['None']
9009,one three eight ounces one,0,one,"['bake', 'mix']",Other,unknown,['None']
9010,point five zero point five one teaspoon three one zero point five,0,zero,"['bake', 'mix', 'serve']",Other,unknown,['None']
9011,five one one tablespoon,0,four,['boil'],Other,unknown,['None']
9013,two point five pounds two tablespoons one tablespoon zero point seven five two three teaspoons zero point five teaspoons zero point two five teaspoons zero point five two zero point five two one teaspoon zero point two five teaspoons zero point two five teaspoons two tablespoons,0,two,['mix'],Other,unknown,['None']
